"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss"
"724","ATXN1","ATXN1..6310.",0.234548014858165,0.219460304964445,0.831423316956666,-0.0251229281716174,0.209242090836946,0.244583233136063,"sp.P54253.ATX1_HUMAN",0.787268184521886,0.0465368448339389,0.9211597847786,0.0112397707265184,0.849194195585054,0.0352970741074205
"725","ATXN10","ATXN10..25814.",0.0124442429062229,0.317780468988924,1.21689556233314e-05,-0.348700349786228,5.93152546692535e-06,0.666480818775152,"sp.Q9UBB4.ATX10_HUMAN",0.668907991114069,0.0692329832194928,5.3818812433434e-07,-0.350017494729631,0.0156459354777293,0.419250477949124
"726","ATXN1L","ATXN1L..342371.",0.00205429049505201,0.367259379300329,4.77832553389045e-09,-0.404523917699911,4.10930970494674e-08,0.771783297000241,"sp.P0C7T5.ATX1L_HUMAN",0.0543806072117156,0.166202062508151,0.0264035402454455,-0.149640818618691,0.00110801727929734,0.315842881126842
"727","ATXN2","ATXN2..6311.",0.0467708088218019,0.222529452845743,0.000267996515629334,-0.270876988342519,0.000159050481088634,0.493406441188262,"sp.Q99700.ATX2_HUMAN",0.0105854232525978,0.213542403101374,0.0052688096527238,-0.204654896306007,6.05431760183184e-05,0.418197299407381
"728","ATXN2","ATXN2..6311.",0.0467708088218019,0.222529452845743,0.000267996515629334,-0.270876988342519,0.000159050481088634,0.493406441188262,"tr.F8WB05.F8WB05_HUMAN",0.799808947956385,0.0657893312652013,0.274631414660884,-0.236677460765264,0.330791198235247,0.302466792030466
"729","ATXN2L","ATXN2L..11273.",0.000369779151203718,0.384989226063023,0.000161873505611926,-0.266700567829961,1.74731878784509e-07,0.651689793892984,"sp.Q8WWM7.ATX2L_HUMAN",0.00103313485961602,0.347139716011647,0.0364876712000001,-0.133422697163283,2.85870842526174e-05,0.480562413174929
"730","ATXN3","ATXN3..4287.",1.45293432276219e-06,0.525096277271148,3.20968528330989e-08,-0.470627556644958,1.25263057275293e-13,0.995723833916106,"sp.P54252.2.ATX3_HUMAN",0.0891760330964476,0.188847197800444,0.000362901820247617,-0.25868546599191,0.000308605871887551,0.447532663792355
"731","ATXN7","ATXN7..6314.",0.179399803575789,0.239153712726432,4.74528469864743e-11,-0.420657739213714,0.00134551349515951,0.659811451940146,"sp.O15265.2.ATX7_HUMAN",0.218422550848128,0.0992732472518884,0.00342260333942516,-0.204236827168674,0.00176009066497754,0.303510074420562
"732","ATXN7L1","ATXN7L1..222255.",0.000545877377400763,0.297848007942602,0.000122373049916819,-0.366978505779895,2.15340544675497e-09,0.664826513722497,"sp.Q9ULK2.AT7L1_HUMAN",0.81222356685975,0.033434401751315,0.343835847504834,-0.132620296473325,0.335768562362439,0.16605469822464
"733","ATXN7L2","ATXN7L2..127002.",0.0010940966552509,0.509188271142631,0.00652510655946538,-0.245428996470784,1.54136175018724e-05,0.754617267613415,"sp.Q5T6C5.AT7L2_HUMAN",0.0872452262958719,0.868040434956837,0.0334176436010991,0.534708319849419,0.508570721499904,0.333332115107417
"734","ATXN7L3","ATXN7L3..56970.",0.00186234968455932,0.254368970061806,0.00291304041174827,-0.202487381186343,3.29569397371401e-06,0.456856351248149,"sp.Q14CW9.2.AT7L3_HUMAN",0.76284126657526,0.0395133839360321,0.436059577816736,-0.0746984523301651,0.45305423212157,0.114211836266197
"735","ATXN7L3B","ATXN7L3B..552889.",0.0396024656274947,0.235148685028939,4.77261992357726e-07,-0.422797727170415,2.16462806009791e-06,0.657946412199354,"sp.Q96GX2.A7L3B_HUMAN",0.613762183694621,0.109197898073109,0.0103932575767481,-0.390411774771493,0.0420650329546395,0.499609672844601
"736","AUH","AUH..549.",0.000991952189369438,0.320009336195178,6.11796972655683e-07,-0.386506184676085,1.03862140797405e-09,0.706515520871263,"sp.Q13825.AUHM_HUMAN",0.00442153968851936,0.334472829725129,0.028274004691478,-0.203047982224369,3.30866978173385e-05,0.537520811949498
"737","AUP1","AUP1..550.",4.58470440356205e-05,0.23942218040254,0.00446807124058563,-0.209129710212911,5.29911706815927e-07,0.448551890615452,"sp.Q9Y679.AUP1_HUMAN",0.00442478666234271,0.284562387271682,0.0348862559861378,-0.184193327538271,0.000140241009172922,0.468755714809953
"738","AURKA","AURKA..6790.",3.2236456656207e-12,0.525230288665504,0.610158457625054,-0.0751885057140695,0.000400168049084416,0.600418794379573,"sp.O14965.AURKA_HUMAN",3.67207872951081e-06,0.382714995100322,0.132042917398165,-0.196358159827098,8.71835861338645e-05,0.57907315492742
"739","AURKAIP1","AURKAIP1..54998.",0.0571644533564184,0.210453300154491,0.0229451922516565,-0.143928288498627,0.0036110259708403,0.354381588653117,"sp.Q9NWT8.AKIP_HUMAN",0.155691686431626,0.168388405810512,0.752656828626093,-0.0235474023082967,0.133207323663132,0.191935808118809
"740","AURKB","AURKB..9212.",0.321053647976954,0.133509850362977,3.12110091441851e-09,-0.473878890122059,5.45264742164368e-05,0.607388740485036,"sp.Q96GD4.AURKB_HUMAN",0.842340255714395,0.0330241160584852,0.374336950848438,-0.0889565879393935,0.482098878795633,0.121980703997879
"741","AUTS2","AUTS2..26053.",0.151453618363517,0.321770703117069,0.727709436187761,0.107106200549398,0.5116112176478,0.214664502567671,"sp.Q8WXX7.AUTS2_HUMAN",0.0453736619739923,-0.366888059346619,0.562163464928596,-0.16376584618666,0.479071204091794,-0.203122213159959
"742","AVEN","AVEN..57099.",0.0895163653208249,0.236159229831398,0.0426218965390302,-0.157714161450999,0.00948659920206278,0.393873391282396,"sp.Q9NQS1.AVEN_HUMAN",0.683826914208663,0.059194374792229,0.00449586538555938,-0.268104529352924,0.0382410899705774,0.327298904145153
"743","AVL9","AVL9..23080.",1.78252077444813e-11,0.439374513586127,3.07896894200835e-08,-0.562572242278429,9.39061885172739e-17,1.00194675586456,"sp.Q8NBF6.AVL9_HUMAN",1.79086458583781e-05,0.308134641445296,0.0167958996146514,-0.312283049269756,7.38404304197526e-06,0.620417690715051
"744","AXIN1","AXIN1..8312.",0.000171164966544609,0.463031999056352,8.17498759072579e-07,-0.379946969359118,6.85374339333272e-09,0.84297896841547,"sp.O15169.AXIN1_HUMAN",0.0377247545365706,0.206571776917945,0.159333294139328,-0.0973172315333747,0.00467421125367278,0.30388900845132
"745","AXL","AXL..558.",0.692663255435275,-0.159430512080524,0.641176858708215,0.167578869974168,0.486260068879486,-0.327009382054692,"sp.P30530.UFO_HUMAN",0.658214335918609,0.112268285348587,0.338406430397774,0.186317266472118,0.794516533764287,-0.0740489811235309
"746","AZGP1","AZGP1..563.",0.0719258482213371,0.46267278593791,0.807236473445374,-0.0864734137683936,0.150684929975323,0.549146199706304,"sp.P25311.ZA2G_HUMAN",0.66972332264284,0.0862641763818211,0.44944561199041,-0.200910706348598,0.293146521121737,0.28717488273042
"747","AZI2","AZI2..64343.",0.00909965335172208,0.349483159085529,2.34209423036539e-08,-0.369552194322933,8.83869251528678e-06,0.719035353408461,"sp.Q9H6S1.AZI2_HUMAN",0.0977707277326052,0.478562739396761,0.000347373986752433,-0.281244870723763,0.0163248919698354,0.759807610120524
"748","B2M","B2M..567.",0.55577990200909,0.126969406607396,0.0363459419857941,-0.293392353028297,0.0699741462239551,0.420361759635693,"sp.P61769.B2MG_HUMAN",0.704604521674994,0.109462739734226,0.429662706164308,-0.122585148338419,0.445368788802586,0.232047888072645
"749","B3GALNT2","B3GALNT2..148789.",0.000547842064352809,0.22422433567415,0.0119972064802443,-0.30261967869276,6.25159883833594e-05,0.52684401436691,"sp.Q8NCR0.B3GL2_HUMAN",0.285367967621567,0.112346272532899,0.917096721758354,0.0182876394854619,0.597114328745815,0.0940586330474371
"750","B3GALT6","B3GALT6..126792.",0.0010651605024006,0.441935471401848,0.0114519803949911,-0.213576708284038,1.30270031691028e-05,0.655512179685886,"sp.Q96L58.B3GT6_HUMAN",0.180285354792795,0.203303712345774,0.885904485927921,-0.0127604997373176,0.186839212435408,0.216064212083092
"751","B3GAT3","B3GAT3..26229.",0.24508697452734,-0.115933007321141,0.264790472142228,-0.0978189878616096,0.875834939540993,-0.0181140194595315,"sp.O94766.B3GA3_HUMAN",0.523383090216755,-0.0611259002537136,0.161412228433424,0.107774376830391,0.115715190052461,-0.168900277084105
"752","B3GNT2","B3GNT2..10678.",0.279172281441109,0.126980549627934,0.065493626286904,-0.247024905690404,0.0243556505684856,0.374005455318338,"sp.Q9NY97.B3GN2_HUMAN",0.481662670693452,0.0732315830704246,0.926395140678,-0.011024622460176,0.562559700274792,0.0842562055306007
"753","B3GNT3","B3GNT3..10331.",0.00485440060931205,-1.11359068055035,0.00495313763215021,0.667413494943393,5.11663404538097e-05,-1.78100417549374,"sp.Q9Y2A9.B3GN3_HUMAN",0.095052752553981,-0.91433639735031,0.1372770876888,0.40259102654283,0.0204100185087408,-1.31692742389314
"754","B3GNTL1","B3GNTL1..146712.",0.0485567925850282,0.277639117213226,0.0935709472992444,-0.245938984624992,0.00503983969431512,0.523578101838217,"sp.Q67FW5.B3GNL_HUMAN",0.209212273375975,-0.226572652172644,0.302870744019121,-0.157338847955564,0.741001463664836,-0.06923380421708
"755","B4GALNT1","B4GALNT1..2583.",0.534291279391389,-0.217643584321173,0.800337922240455,-0.0699841749520855,0.719805315677737,-0.147659409369088,"sp.Q00973.B4GN1_HUMAN",0.898286176496208,-0.0376996842918967,0.0631537298687368,0.531926568419697,0.122266795998629,-0.569626252711594
"756","B4GALNT3","B4GALNT3..283358.",0.201887975769416,0.268578159303737,0.401474210652324,-0.15038908831701,0.078344543426038,0.418967247620747,"sp.Q6L9W6.B4GN3_HUMAN",0.315539538669248,-0.439774906556602,0.0745882057149757,-0.907054376011231,0.354813456755323,0.467279469454628
"757","B4GALT1","B4GALT1..2683.",0.00882980058978452,0.613660291911979,0.746174294146688,-0.0381393597037425,0.00544726468565107,0.651799651615722,"sp.P15291.B4GT1_HUMAN",0.126118063945452,0.30620314891713,0.378277362312276,0.0835498167403458,0.252700108358941,0.222653332176784
"758","B4GALT3","B4GALT3..8703.",2.51913971533315e-06,0.375334667719261,0.000109717375092907,-0.523695067974264,9.18354791827164e-09,0.899029735693525,"sp.O60512.B4GT3_HUMAN",0.018169493126149,0.210581323781514,0.0228474009797849,-0.246240699584766,0.000389683094508197,0.456822023366279
"759","B4GALT4","B4GALT4..8702.",0.00691968520575984,0.30876755236668,0.0235675013678763,-0.401236099288488,0.00033537661261064,0.710003651655168,"sp.O60513.B4GT4_HUMAN",0.0902674599182007,0.238997440193281,0.0516042222175863,-0.34864183945171,0.00550016718447317,0.587639279644991
"760","B4GALT5","B4GALT5..9334.",6.05801777087809e-09,0.509996650423303,0.60479298685271,-0.0990966150139592,0.003979386287835,0.609093265437262,"sp.O43286.B4GT5_HUMAN",2.17724837901527e-05,0.551086866569477,0.360877658768297,-0.441558229110922,0.0523799441251513,0.9926450956804
"761","B4GALT7","B4GALT7..11285.",3.94298813340427e-07,0.488947242784329,0.565013402903192,-0.047251533137457,2.25293542960891e-06,0.536198775921786,"sp.Q9UBV7.B4GT7_HUMAN",0.0160146846719283,0.244361329032836,0.64413946418736,-0.0317340984462594,0.0150195927499626,0.276095427479096
"762","B9D2","B9D2..80776.",0.00144835136384124,0.330659088691829,3.89783865302554e-08,-0.423933891073799,2.21987988234403e-10,0.754592979765627,"sp.Q9BPU9.B9D2_HUMAN",0.154078192577929,0.495208161122757,0.991392439204416,0.00229194038667974,0.184155979582581,0.492916220736077
"763","BABAM1","BABAM1..29086.",4.53981125003487e-06,0.406514553047541,8.77993096677327e-06,-0.247827757974785,3.24389346749239e-10,0.654342311022326,"sp.Q9NWV8.BABA1_HUMAN",0.0449798152325848,0.256714162708061,0.209094532315909,-0.072536874882795,0.0140950424297039,0.329251037590856
"764","BACE1","BACE1..23621.",0.853583855438194,-0.0317940214052457,0.883340486496681,-0.0208625601377648,0.95416035161255,-0.0109314612674809,"sp.P56817.BACE1_HUMAN",0.843644776447561,-0.0554307640637234,0.0446711188266232,-0.540789111486841,0.153313466379518,0.485358347423118
"765","BACE2","BACE2..25825.",0.707830689486268,0.153319218290937,0.302591402218723,-0.249798539729116,0.333646751015307,0.403117758020053,"sp.Q9Y5Z0.BACE2_HUMAN",0.399074971256271,0.19997219198821,0.284388732596278,-0.152245556963275,0.160498910806873,0.352217748951485
"766","BACH1","BACH1..571.",0.00193653105652861,0.483509219639468,0.00139109537295736,-0.28208913182797,8.38585810877686e-06,0.765598351467438,"sp.O14867.BACH1_HUMAN",0.000162082465329131,0.552601169412637,0.460526634440701,-0.0597341446552286,6.99844492364948e-05,0.612335314067865
"767","BAD","BAD..572.",0.521606938891315,0.0763046070271338,0.05477959016518,-0.175117054919649,0.0640553623087097,0.251421661946783,"sp.Q92934.BAD_HUMAN",0.0901941755624858,0.185595324473309,0.105822603415794,-0.137311631547061,0.00843116472158853,0.32290695602037
"768","BAG1","BAG1..573.",0.347419502595925,0.161849026710133,0.000177683276731183,-0.34462356049974,0.0056461283838538,0.506472587209873,"sp.Q99933.BAG1_HUMAN",0.976892338701297,-0.00529756860407934,0.00146589785426094,-0.309422998759487,0.100724502067456,0.304125430155408
"769","BAG2","BAG2..9532.",0.0127915207398728,0.414966430998783,0.000570205142720902,-0.46344576373525,9.57999999420783e-06,0.878412194734033,"sp.O95816.BAG2_HUMAN",0.0283914091883043,0.36657158304744,0.00116306289859429,-0.521492608541502,2.24658075208466e-05,0.888064191588943
"770","BAG3","BAG3..9531.",0.0804602221653415,0.34573613101298,0.237609190083623,-0.147176371754065,0.0201367537842955,0.492912502767044,"sp.O95817.BAG3_HUMAN",0.35573728899838,0.204352811014949,0.298975756793087,-0.11040842910476,0.171342332528876,0.314761240119709
"771","BAG4","BAG4..9530.",0.0622528198536394,0.210774482677669,3.91256062969786e-06,-0.331658755113606,2.51873456795809e-05,0.542433237791275,"sp.O95429.BAG4_HUMAN",0.0625106919061131,0.245546950792089,0.000197156171615576,-0.312687240829037,0.000107120995249816,0.558234191621126
"772","BAG5","BAG5..9529.",8.67426737711794e-05,0.307117717858817,5.60156234917614e-06,-0.301632077956731,3.39811706274359e-10,0.608749795815548,"sp.Q9UL15.2.BAG5_HUMAN",3.31903696734967e-05,0.268665144945217,4.47602748068201e-05,-0.238537453241526,9.2826829568714e-11,0.507202598186743
"773","BAG6","BAG6..7917.",4.59726539502409e-07,0.427092165083232,2.48884537226979e-05,-0.324640525072261,4.96609369640857e-12,0.751732690155492,"sp.P46379.3.BAG6_HUMAN",0.0176662092185512,0.15468170952539,0.075028692844184,-0.0925688915577419,0.00119297408819779,0.247250601083132
"774","BAHCC1","BAHCC1..57597.",0.820574547943024,-0.044871853750422,0.000502979081744084,-0.747355556999755,0.00743065565451359,0.702483703249333,"sp.Q9P281.BAHC1_HUMAN",0.743661544224236,0.0717085201273947,0.320196150031177,-0.326902776952503,0.25953490800985,0.398611297079898
"775","BAHD1","BAHD1..22893.",0.552710350254454,0.0914653954656877,0.00788135290205159,-0.185848200890224,0.0895594581067503,0.277313596355911,"sp.Q8TBE0.BAHD1_HUMAN",0.522760131899078,-0.128609958094229,0.323370723249123,-0.0883151848975348,0.846533409826752,-0.0402947731966942
"776","BAIAP2","BAIAP2..10458.",0.212268238682759,0.23289780514054,0.302440863715547,0.197938485764865,0.882740171249125,0.0349593193756759,"sp.Q9UQB8.5.BAIP2_HUMAN",0.921170660322476,-0.0149913475575008,0.367634112650698,0.145990153058747,0.41625574758473,-0.160981500616247
"777","BAIAP2","BAIAP2..10458.",0.212268238682759,0.23289780514054,0.302440863715547,0.197938485764865,0.882740171249125,0.0349593193756759,"tr.I3L3C6.I3L3C6_HUMAN",0.607909629047838,0.119617389024512,0.278185813194733,0.245180209119836,0.672821949548248,-0.125562820095324
"778","BAIAP2L1","BAIAP2L1..55971.",0.141292386577874,0.253619846229197,0.826607889075329,0.0500301593297978,0.378953950880261,0.203589686899399,"sp.Q9UHR4.BI2L1_HUMAN",0.740271972461555,0.0474158168276528,0.84018780050563,-0.0404671961339193,0.661427874394144,0.0878830129615721
"779","BAK1","BAK1..578.",0.427592157840465,0.0766157789633866,0.00045313565511647,-0.287808355925001,0.00189567277246934,0.364424134888387,"sp.Q16611.BAK_HUMAN",0.870558114344829,0.0249470143217846,0.0780815812380429,-0.195790984871781,0.208677972116517,0.220737999193565
"780","BANF1","BANF1..8815.",0.00706946249269163,0.208879648099311,0.721248530435626,-0.0290685313833787,0.0202162806231792,0.237948179482689,"sp.O75531.BAF_HUMAN",0.00440545031286521,0.225047016633966,0.63967093275328,-0.0350805245626996,0.00496437739585421,0.260127541196665
"781","BANP","BANP..54971.",0.0518824496079885,0.254496226538035,5.38648258947366e-05,-0.232335469240331,0.000631641077969347,0.486831695778365,"sp.Q8N9N5.BANP_HUMAN",0.314497460956157,0.0671590235355538,0.371150929652678,-0.0496171621222339,0.110021682235747,0.116776185657788
"782","BAP1","BAP1..8314.",0.0330163483611215,0.354009257313542,2.43283254281826e-16,-0.516371857567766,2.36866330335854e-05,0.870381114881309,"sp.Q92560.BAP1_HUMAN",0.295992251278032,0.123679912256298,0.637552724138638,0.0233144677837253,0.38518751215898,0.100365444472573
"783","BARD1","BARD1..580.",0.835519720515635,0.0236105119581769,0.0183949016634816,-0.212448762877864,0.0754756663731668,0.236059274836041,"sp.Q99728.BARD1_HUMAN",0.923087597010936,0.0111771571369605,0.953252526885018,0.00464408611239175,0.959770632339782,0.00653307102456879
"784","BASP1","BASP1..10409.",0.00105544277564853,1.07433045957975,0.285541205108157,-0.590814808687101,0.0051909752940305,1.66514526826685,"sp.P80723.BASP1_HUMAN",0.00213948996993961,0.834322289193378,0.576932347314474,-0.276891741976874,0.0322940344629678,1.11121403117025
"785","BAX","BAX..581.",0.453541488676755,-0.0825164992023337,6.21417698961593e-06,-0.419748408797378,0.0052883956927204,0.337231909595044,"sp.Q07812.2.BAX_HUMAN",0.742073989335269,0.0327519646070459,0.000793675792724262,-0.300302380624973,0.00432990210673905,0.333054345232019
"786","BAZ1A","BAZ1A..11177.",0.0132255599786243,0.278994848793121,9.27437483369239e-08,-0.498140252756553,1.62272708180489e-08,0.777135101549674,"sp.Q9NRL2.BAZ1A_HUMAN",0.0145424440195205,0.271909248126908,4.40274292606355e-07,-0.390145273494992,2.95625119655254e-07,0.6620545216219
"787","BAZ1B","BAZ1B..9031.",6.64683537166819e-05,0.285173787332482,0.00024960438738025,-0.313163560465415,1.08808670283551e-09,0.598337347797897,"sp.Q9UIG0.BAZ1B_HUMAN",0.0844074076850783,0.107665314143831,0.0397785929885197,-0.193942729761795,0.00361518342889553,0.301608043905626
"788","BAZ2A","BAZ2A..11176.",0.118905580375969,0.17934644973325,0.00217239642598369,-0.28446093240612,0.00101567193834193,0.463807382139369,"sp.Q9UIF9.BAZ2A_HUMAN",0.0484526962394538,0.153853763373565,0.298762646537836,-0.0684595951125736,0.0165365621447746,0.222313358486139
"789","BAZ2B","BAZ2B..29994.",0.0461017455720021,0.333925880387331,6.84925009913543e-05,-0.448388161212376,5.44251792829599e-05,0.782314041599707,"sp.Q9UIF8.4.BAZ2B_HUMAN",0.00109606530140698,0.380033642367021,0.00898727788857887,-0.20552127990696,6.68785257176115e-06,0.58555492227398
"790","BBC3","BBC3..27113.",0.0105023698967275,-0.383567754673424,4.5018266931736e-06,-0.55758368884194,0.281414487276624,0.174015934168515,"sp.Q9BXH1.BBC3_HUMAN",0.865355182721934,-0.0297885726354443,0.0115967409569746,-0.326643314843979,0.106656582698829,0.296854742208535
